chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
2L	vas	-	-	vas	vas	TSS4390	2L:15061655-15074311	-	-	505,76	494,97	516,56	OK	501,79	503,77	8,98
3L	CR42862	-	-	CR42862	CR42862	TSS13709	3L:224105-230959	-	-	478,02	457,00	499,04	OK	529,35	503,69	8,98
X	ran	-	-	ran	ran	TSS14192,TSS748	X:11038894-11042622	-	-	498,89	474,48	523,29	OK	507,85	503,37	8,98
3R	growl	-	-	growl	growl	TSS1218,TSS7291	3R:228770-232914	-	-	495,36	472,69	518,04	OK	511,06	503,21	8,98
2L	porin	-	-	porin	porin	TSS861,TSS8983	2L:10847226-10850868	-	-	500,26	475,95	524,58	OK	503,05	501,65	8,97
X	ctp	-	-	ctp	ctp	TSS10024,TSS16822,TSS6801,TSS82	X:4581833-4593918	-	-	501,37	480,29	522,44	OK	501,39	501,38	8,97
3R	FK506-bp1	-	-	FK506-bp1	FK506-bp1	TSS8210	3R:11157305-11158864	-	-	453,83	431,19	476,47	OK	544,78	499,30	8,96
3R	eIF-1A	-	-	eIF-1A	eIF-1A	TSS16102	3R:14100386-14108206	-	-	491,91	466,88	516,94	OK	500,07	495,99	8,95
2L	crc	-	-	crc	crc	TSS3508,TSS7241	2L:21310853-21319536	-	-	469,06	446,14	491,98	OK	520,45	494,75	8,95
2L	hoip	-	-	hoip	hoip	TSS11656	2L:9699790-9700459	-	-	501,23	475,98	526,48	OK	483,12	492,18	8,94
2R	Mapmodulin	-	-	Mapmodulin	Mapmodulin	TSS9397	2R:13753826-13759515	-	-	502,42	478,92	525,92	OK	477,45	489,93	8,94
2R	Vha16	-	-	Vha16	Vha16	TSS10948,TSS6810,TSS8141	2R:2512746-2520633	-	-	476,96	460,92	493,00	OK	502,77	489,86	8,94
2R	CG34200	-	-	CG34200	CG34200	TSS7221	2R:1645197-1645572	-	-	498,64	443,62	553,66	OK	480,50	489,57	8,94
2R	snoRNA:Or-CD1	-	-	snoRNA:Or-CD1	snoRNA:Or-CD1	TSS14356	2R:18084773-18084879	-	-	0,00	0,00	0,00	OK	972,63	486,32	8,93
2L	CG9573	-	-	CG9573	CG9573	TSS8325	2L:9012884-9014070	-	-	467,59	441,93	493,25	OK	501,26	484,43	8,92
2R	CG8801	-	-	CG8801	CG8801	TSS12117	2R:5283861-5286255	-	-	511,94	500,80	523,09	OK	455,94	483,94	8,92
2R	CG14482	-	-	CG14482	CG14482	TSS6728	2R:13459836-13460259	-	-	482,29	435,88	528,70	OK	484,11	483,20	8,92
2L	snoRNA:Me18S-A1576	-	-	snoRNA:Me18S-A1576	snoRNA:Me18S-A1576	TSS13247	2L:9894794-9894907	-	-	410,25	0,00	1230,74	OK	543,25	476,75	8,90
3R	RpL34a	-	-	RpL34a	RpL34a	TSS16049	3R:21884141-21884989	-	-	431,26	404,84	457,69	OK	521,44	476,35	8,90
3L	Sod	-	-	Sod	Sod	TSS13139	3L:11105380-11106838	-	-	434,48	414,07	454,88	OK	515,38	474,93	8,89
2L	HP6	-	-	HP6	HP6	TSS15174	2L:4577718-4578201	-	-	430,35	401,34	459,36	OK	514,06	472,20	8,88
2L	CG2862	-	-	CG2862	CG2862	TSS1787,TSS3750	2L:2770135-2770904	-	-	469,31	439,39	499,22	OK	462,28	465,79	8,86
2R	Tsp42Ee	-	-	Tsp42Ee	Tsp42Ee	TSS12189	2R:2899760-2905869	-	-	438,68	424,34	453,03	OK	489,87	464,27	8,86
X	CG42854	-	-	CG42854	CG42854	TSS5039	X:17140024-17141049	-	-	429,63	411,45	447,82	OK	491,15	460,39	8,85
3R	Nlp	-	-	Nlp	Nlp	TSS17510	3R:25830506-25836074	-	-	439,27	415,78	462,76	OK	474,77	457,02	8,84
X	Idgf4	-	-	Idgf4	Idgf4	TSS14365	X:9822298-9825012	-	-	419,27	397,88	440,65	OK	494,69	456,98	8,84
2L	Ssb-c31a	-	-	Ssb-c31a	Ssb-c31a	TSS15644	2L:8211346-8211938	-	-	409,01	384,73	433,29	OK	491,56	450,29	8,81
2R	CG40127	-	-	CG40127	CG40127	TSS3735	2R:74990-75661	-	-	424,41	398,30	450,52	OK	476,09	450,25	8,81
3R	CG1943	-	-	CG1943	CG1943	TSS10097,TSS13059,TSS4914	3R:2900558-2903509	-	-	430,33	406,41	454,26	OK	464,28	447,31	8,81
2L	mts	-	-	mts	mts	TSS17320	2L:7827742-7832745	-	-	437,04	427,13	446,95	OK	451,87	444,45	8,80
2R	CG4692	-	-	CG4692	CG4692	TSS4181,TSS5427	2R:20486610-20487344	-	-	407,60	377,43	437,78	OK	477,74	442,67	8,79
3R	CG9603	-	-	CG9603	CG9603	TSS3747	3R:4165665-4166763	-	-	408,29	384,21	432,37	OK	475,03	441,66	8,79
2L	dUTPase	-	-	dUTPase	dUTPase	TSS17419,TSS17422	2L:11011331-11012138	-	-	396,71	375,19	418,24	OK	470,87	433,79	8,76
2R	Rho1	-	-	Rho1	Rho1	TSS13404,TSS1443,TSS14833,TSS4788,TSS6635	2R:11990190-11994734	-	-	403,08	387,12	419,03	OK	463,17	433,12	8,76
2R	eIF3-S9	-	-	eIF3-S9	eIF3-S9	TSS15375	2R:13423717-13426647	-	-	433,45	413,15	453,74	OK	432,13	432,79	8,76
X	Jafrac1	-	-	Jafrac1	Jafrac1	TSS3485,TSS5985	X:13223880-13226030	-	-	406,70	383,52	429,88	OK	456,06	431,38	8,75
2R	Ggamma1	-	-	Ggamma1	Ggamma1	TSS4166	2R:4788907-4792296	-	-	420,99	400,11	441,87	OK	432,08	426,53	8,74
3L	CG7181	-	-	CG7181	CG7181	TSS3921	3L:21532065-21532547	-	-	377,27	343,51	411,03	OK	474,08	425,68	8,73
X	CG13364	-	-	CG13364	CG13364	TSS10709	X:518790-519234	-	-	390,77	358,28	423,25	OK	437,85	414,31	8,69
3R	Crc	-	-	Crc	Crc	TSS5893	3R:5454659-5456607	-	-	305,46	296,19	314,72	OK	520,45	412,95	8,69
2L	Nedd8	-	-	Nedd8	Nedd8	TSS13156	2L:18951146-18951845	-	-	412,62	387,36	437,87	OK	409,83	411,22	8,68
2R	Inos	-	-	Inos	Inos	TSS4566	2R:3342418-3346368	-	-	378,26	367,91	388,62	OK	439,63	408,95	8,68
2R	ox	-	-	ox	ox	TSS9041	2R:8644643-8645028	-	-	414,62	373,09	456,15	OK	399,57	407,09	8,67
3R	B52	-	-	B52	B52	TSS11841,TSS4129	3R:9487021-9492613	-	-	407,76	389,10	426,41	OK	405,74	406,75	8,67
3R	TfIIA-S	-	-	TfIIA-S	TfIIA-S	TSS8656	3R:19716109-19716778	-	-	397,11	374,77	419,46	OK	414,63	405,87	8,66
2L	baf	-	-	baf	baf	TSS14772	2L:8029463-8030150	-	-	402,02	380,68	423,36	OK	408,23	405,13	8,66
3R	Hrb87F	-	-	Hrb87F	Hrb87F	TSS2896	3R:9483045-9486241	-	-	396,15	380,01	412,30	OK	413,85	405,00	8,66
2L	CG32971	-	-	CG32971	CG32971	TSS11839,TSS7486	2L:14274794-14278002	-	-	399,45	378,03	420,87	OK	408,85	404,15	8,66
3L	Msr-110	-	-	Msr-110	Msr-110	TSS1414,TSS14617	3L:5560000-5570448	-	-	381,29	365,10	397,48	OK	422,31	401,80	8,65
2R	CG13551	-	-	CG13551	CG13551	TSS14817,TSS1951,TSS310	2R:19265382-19270944	-	-	361,52	336,93	386,10	OK	438,01	399,76	8,64
3R	mod	-	-	mod	mod	TSS9754	3R:27877793-27880696	-	-	371,08	361,58	380,58	OK	418,78	394,93	8,63
2R	Dek	-	-	Dek	Dek	TSS1435,TSS8076,TSS8081	2R:12743725-12747861	-	-	397,65	384,48	410,82	OK	387,61	392,63	8,62
2R	CG8860	-	-	CG8860	CG8860	TSS3213	2R:8066987-8067392	-	-	378,21	347,04	409,37	OK	401,81	390,01	8,61
X	Atg8a	-	-	Atg8a	Atg8a	TSS5778	X:10658910-10662368	-	-	379,13	365,02	393,24	OK	394,45	386,79	8,60
3R	CtBP	-	-	CtBP	CtBP	TSS16011,TSS17095,TSS3670,TSS9671	3R:8837387-8851905	-	-	386,70	370,82	402,58	OK	386,36	386,53	8,59
3R	sqd	-	-	sqd	sqd	TSS2968,TSS4273	3R:9461213-9472026	-	-	403,65	389,93	417,38	OK	368,31	385,98	8,59
2L	CG4415	-	-	CG4415	CG4415	TSS16288	2L:1037274-1038685	-	-	372,63	352,99	392,27	OK	395,39	384,01	8,59
3R	rin	-	-	rin	rin	TSS12418,TSS16404	3R:9472686-9478761	-	-	379,26	366,15	392,37	OK	386,43	382,84	8,58
3L	CG11267	-	-	CG11267	CG11267	TSS7066	3L:13009156-13010007	-	-	374,43	352,36	396,50	OK	389,02	381,72	8,58
2R	mus209	-	-	mus209	mus209	TSS15197,TSS8383	2R:16149256-16150362	-	-	374,39	352,94	395,83	OK	379,10	376,74	8,56
X	Neb-cGP	-	-	Neb-cGP	Neb-cGP	TSS12733	X:10354776-10355335	-	-	359,33	329,00	389,67	OK	386,29	372,81	8,54
X	RpL22	-	-	RpL22	RpL22	TSS157	X:656592-659172	-	-	312,21	292,52	331,90	OK	430,08	371,15	8,54
2L	Su(var)205	-	-	Su(var)205	Su(var)205	TSS2373,TSS72	2L:8209625-8211133	-	-	366,32	345,83	386,81	OK	375,81	371,07	8,54
3R	eff	-	-	eff	eff	TSS4275	3R:10558411-10566933	-	-	356,12	346,49	365,74	OK	383,77	369,94	8,53
3R	vig2	-	-	vig2	vig2	TSS10080,TSS15233,TSS9	3R:20949094-20951341	-	-	357,22	343,50	370,95	OK	378,49	367,86	8,52
2L	Pp2A-29B	-	-	Pp2A-29B	Pp2A-29B	TSS13656,TSS52	2L:8366008-8370085	-	-	353,63	336,21	371,06	OK	380,27	366,95	8,52
3L	eIF-4E	-	-	eIF-4E	eIF-4E	TSS11987,TSS15913,TSS16089,TSS5290,TSS7940	3L:9392715-9395565	-	-	365,02	350,19	379,84	OK	367,96	366,49	8,52
3R	D1	-	-	D1	D1	TSS150,TSS62,TSS8862	3R:5063804-5066376	-	-	367,96	350,05	385,88	OK	364,41	366,19	8,52
2L	Top2	-	-	Top2	Top2	TSS10567	2L:19447361-19453507	-	-	369,61	363,60	375,62	OK	352,27	360,94	8,50
2L	CG13779	-	-	CG13779	CG13779	TSS7168	2L:7063984-7064467	-	-	334,25	307,21	361,30	OK	382,43	358,34	8,49
3L	Int6	-	-	Int6	Int6	TSS7342	3L:16778334-16780089	-	-	358,15	339,11	377,19	OK	358,13	358,14	8,48
2R	CG6357	-	-	CG6357	CG6357	TSS4094	2R:9727580-9729248	-	-	283,65	273,40	293,89	OK	431,87	357,76	8,48
3R	Pp1-87B	-	-	Pp1-87B	Pp1-87B	TSS17415	3R:8249334-8251639	-	-	350,46	341,27	359,65	OK	364,16	357,31	8,48
3R	ATPsyn-Cf6	-	-	ATPsyn-Cf6	ATPsyn-Cf6	TSS4678	3R:19180972-19181782	-	-	314,77	293,46	336,08	OK	396,33	355,55	8,47
3R	CG7911	-	-	CG7911	CG7911	TSS17712	3R:25829402-25830583	-	-	337,71	316,78	358,65	OK	373,16	355,44	8,47
3R	Karybeta3	-	-	Karybeta3	Karybeta3	TSS5559	3R:474944-480360	-	-	358,20	351,26	365,14	OK	351,96	355,08	8,47
2R	CG42497	-	-	CG42497	CG42497	TSS1079,TSS13061	2R:17577719-17578643	-	-	351,24	328,60	373,89	OK	358,23	354,74	8,47
3L	CG40045	-	-	CG40045	CG40045	TSS10121	3L:24021620-24028960	-	-	329,52	311,12	347,92	OK	378,45	353,98	8,47
3R	Lk6	-	-	Lk6	Lk6	TSS3745,TSS8238	3R:7578505-7590179	-	-	363,66	350,09	377,24	OK	329,60	346,63	8,44
X	REG	-	-	REG	REG	TSS4889	X:13106365-13108014	-	-	352,48	339,10	365,85	OK	338,00	345,24	8,43
2R	eIF3-S8	-	-	eIF3-S8	eIF3-S8	TSS15855	2R:13553182-13556749	-	-	354,12	346,48	361,76	OK	329,69	341,91	8,42
3L	snRNA:U5:63BC	-	-	snRNA:U5:63BC	snRNA:U5:63BC	TSS8502	3L:3090800-3090923	-	-	181,18	0,00	543,54	OK	501,00	341,09	8,41
3R	CG6764	-	-	CG6764	CG6764	TSS11934	3R:7256461-7257397	-	-	336,82	316,02	357,63	OK	345,21	341,02	8,41
2L	Trip1	-	-	Trip1	Trip1	TSS14797	2L:4966366-4967778	-	-	350,65	330,86	370,44	OK	331,08	340,86	8,41
3L	Uev1A	-	-	Uev1A	Uev1A	TSS3555,TSS3672	3L:5356251-5359325	-	-	334,85	316,20	353,49	OK	344,77	339,81	8,41
2L	Hop	-	-	Hop	Hop	TSS6970	2L:295108-297413	-	-	319,87	311,00	328,74	OK	354,88	337,37	8,40
3R	Fer2LCH	-	-	Fer2LCH	Fer2LCH	TSS17101,TSS4283,TSS9722	3R:26213553-26216306	-	-	283,24	266,66	299,81	OK	390,32	336,78	8,40
2L	Trx-2	-	-	Trx-2	Trx-2	TSS17308,TSS8018	2L:9613164-9616048	-	-	339,47	317,26	361,68	OK	333,48	336,47	8,39
3L	endos	-	-	endos	endos	TSS17920,TSS2581	3L:14022678-14024804	-	-	348,58	329,81	367,35	OK	321,31	334,94	8,39
3R	CoVa	-	-	CoVa	CoVa	TSS4192,TSS962	3R:7645080-7646021	-	-	313,46	292,74	334,18	OK	354,09	333,78	8,38
2L	FKBP59	-	-	FKBP59	FKBP59	TSS13407	2L:9888033-9890119	-	-	342,83	325,10	360,56	OK	322,46	332,64	8,38
X	Moe	-	-	Moe	Moe	TSS11536,TSS14030,TSS16275,TSS2382,TSS3384,TSS5056,TSS5058,TSS5245	X:8767635-8792343	-	-	325,17	314,48	335,87	OK	339,30	332,24	8,38
3L	vsg	-	-	vsg	vsg	TSS13185,TSS9456	3L:9707419-9710816	-	-	322,01	308,81	335,21	OK	332,10	327,06	8,35
3L	CG9705	-	-	CG9705	CG9705	TSS2319	3L:16773200-16775519	-	-	315,83	300,92	330,73	OK	336,74	326,28	8,35
2L	eIF-3p40	-	-	eIF-3p40	eIF-3p40	TSS12370,TSS13078	2L:5051192-5053209	-	-	319,58	300,99	338,17	OK	332,07	325,83	8,35
2L	Gdi	-	-	Gdi	Gdi	TSS10411	2L:9491917-9494927	-	-	307,52	297,87	317,17	OK	342,22	324,87	8,34
2L	CG17549	-	-	CG17549	CG17549	TSS12105,TSS933	2L:19387049-19390070	-	-	294,10	278,64	309,56	OK	351,44	322,77	8,33
2R	Elongin-C	-	-	Elongin-C	Elongin-C	TSS16293,TSS9208	2R:15332589-15333797	-	-	308,99	287,57	330,42	OK	332,58	320,79	8,33
2L	CG3305	-	-	CG3305	CG3305	TSS11814	2L:21573377-21577114	-	-	291,21	280,12	302,29	OK	348,28	319,74	8,32
2R	lola	-	-	lola	lola	TSS10704,TSS12471,TSS1301,TSS13510,TSS4615,TSS7453,TSS9831	2R:6369711-6430767	-	-	331,58	320,70	342,47	OK	305,56	318,57	8,32
2L	His3.3A	-	-	His3.3A	His3.3A	TSS10333	2L:5055057-5055995	-	-	310,30	290,20	330,40	OK	325,92	318,11	8,31
3L	Mpcp	-	-	Mpcp	Mpcp	TSS5560,TSS9804	3L:14530717-14533546	-	-	300,94	284,35	317,52	OK	330,92	315,93	8,30
X	CG3560	-	-	CG3560	CG3560	TSS615	X:16180320-16181021	-	-	287,51	262,95	312,07	OK	342,04	314,77	8,30
3L	Tom20	-	-	Tom20	Tom20	TSS15013	3L:19994186-19995407	-	-	299,07	283,41	314,72	OK	327,25	313,16	8,29
3R	CG12163	-	-	CG12163	CG12163	TSS8366	3R:1063372-1077468	-	-	299,85	284,47	315,22	OK	325,53	312,69	8,29
3L	zpg	-	-	zpg	zpg	TSS2060	3L:6597454-6599129	-	-	329,10	316,76	341,44	OK	293,11	311,10	8,28
3R	CG9769	-	-	CG9769	CG9769	TSS764	3R:538860-539918	-	-	298,74	285,45	312,03	OK	317,49	308,12	8,27
2L	Cyt-c-p	-	-	Cyt-c-p	Cyt-c-p	TSS9979	2L:16719873-16722659	-	-	276,94	261,88	292,01	OK	338,70	307,82	8,27
2L	lwr	-	-	lwr	lwr	TSS11475	2L:541234-542572	-	-	326,63	308,20	345,07	OK	286,50	306,57	8,26
X	Vap-33-1	-	-	Vap-33-1	Vap-33-1	TSS10105,TSS6824	X:3843008-3848138	-	-	312,82	297,65	327,99	OK	297,51	305,17	8,25
3R	CG42857	-	-	CG42857	CG42857	TSS5211	3R:5646235-5646913	-	-	286,17	268,30	304,05	OK	323,94	305,05	8,25
3R	Nop56	-	-	Nop56	Nop56	TSS1986	3R:18244816-18246790	-	-	284,68	274,46	294,91	OK	321,44	303,06	8,24
2R	tsu	-	-	tsu	tsu	TSS16519	2R:4998305-4999087	-	-	300,92	281,52	320,32	OK	302,02	301,47	8,24
2R	lig	-	-	lig	lig	TSS12116,TSS12253,TSS15479,TSS8892	2R:3955459-3966320	-	-	301,11	291,81	310,40	OK	301,10	301,10	8,23
3L	Chd64	-	-	Chd64	Chd64	TSS16864	3L:4114288-4122423	-	-	286,44	275,31	297,56	OK	315,56	301,00	8,23
2L	nop5	-	-	nop5	nop5	TSS5861	2L:6916752-6918741	-	-	287,35	278,35	296,35	OK	313,76	300,56	8,23
2R	Nurf-38	-	-	Nurf-38	Nurf-38	TSS1573,TSS2388	2R:20446489-20448610	-	-	296,66	281,32	312,00	OK	304,38	300,52	8,23
2R	Tango7	-	-	Tango7	Tango7	TSS17412	2R:10050570-10052374	-	-	306,40	295,61	317,20	OK	294,62	300,51	8,23
2R	ERp60	-	-	ERp60	ERp60	TSS5837	2R:7775072-7778520	-	-	290,08	275,09	305,08	OK	310,52	300,30	8,23
3R	CG5399	-	-	CG5399	CG5399	TSS818	3R:11520991-11522286	-	-	272,95	258,16	287,75	OK	327,48	300,21	8,23
2R	lolal	-	-	lolal	lolal	TSS12617,TSS13220,TSS17007,TSS4408,TSS8924	2R:14042349-14045697	-	-	291,78	275,85	307,71	OK	307,15	299,46	8,23
2R	CG30415	-	-	CG30415	CG30415	TSS10284,TSS9005	2R:19273200-19273969	-	-	277,42	255,53	299,31	OK	319,16	298,29	8,22
2R	l(2)03709	-	-	l(2)03709	l(2)03709	TSS10598,TSS11902	2R:14706971-14709755	-	-	296,83	283,22	310,44	OK	293,90	295,37	8,21
2R	Nop60B	-	-	Nop60B	Nop60B	TSS2004	2R:20062249-20073866	-	-	300,35	287,04	313,65	OK	289,75	295,05	8,20
3R	CG7215	-	-	CG7215	CG7215	TSS165,TSS6681	3R:13991163-13992967	-	-	303,10	283,49	322,72	OK	284,91	294,00	8,20
3L	Hsc70Cb	-	-	Hsc70Cb	Hsc70Cb	TSS14203,TSS14354	3L:14030097-14036659	-	-	289,71	277,84	301,58	OK	297,65	293,68	8,20
2L	Idgf3	-	-	Idgf3	Idgf3	TSS1153,TSS1729	2L:16450906-16453176	-	-	258,55	246,35	270,75	OK	327,51	293,03	8,19
2R	Prosalpha7	-	-	Prosalpha7	Prosalpha7	TSS9857	2R:5734140-5735339	-	-	286,43	272,32	300,54	OK	298,66	292,54	8,19
2L	stai	-	-	stai	stai	TSS7231,TSS736	2L:6100377-6123905	-	-	297,81	282,15	313,46	OK	282,64	290,22	8,18
3R	Cctgamma	-	-	Cctgamma	Cctgamma	TSS11618,TSS11905	3R:12473310-12475700	-	-	288,65	273,90	303,39	OK	290,66	289,66	8,18
3R	Vha26	-	-	Vha26	Vha26	TSS14238,TSS3997	3R:1417452-1420429	-	-	270,07	256,04	284,10	OK	307,97	289,02	8,18
3L	yps	-	-	yps	yps	TSS16958	3L:12114625-12118205	-	-	299,68	290,98	308,37	OK	278,24	288,96	8,17
2L	l(2)06225	-	-	l(2)06225	l(2)06225	TSS17604,TSS7154,TSS7226	2L:10975534-10977006	-	-	287,83	266,77	308,90	OK	287,52	287,68	8,17
3L	HP4	-	-	HP4	HP4	TSS7540	3L:7968537-7969257	-	-	277,13	256,17	298,08	OK	297,48	287,30	8,17
3L	Pep	-	-	Pep	Pep	TSS879	3L:17631216-17638131	-	-	284,75	274,89	294,61	OK	288,25	286,50	8,16
2L	cdc2	-	-	cdc2	cdc2	TSS9304	2L:10384738-10386263	-	-	285,56	271,74	299,39	OK	285,30	285,43	8,16
3R	T-cp1	-	-	T-cp1	T-cp1	TSS9437	3R:18314806-18317153	-	-	276,56	261,84	291,28	OK	294,19	285,37	8,16
3L	CG32276	-	-	CG32276	CG32276	TSS497	3L:3197862-3199043	-	-	283,03	261,78	304,28	OK	285,27	284,15	8,15
3L	pix	-	-	pix	pix	TSS10722,TSS16045	3L:8965159-8967854	-	-	284,75	269,97	299,53	OK	281,57	283,16	8,15
3R	Rpn9	-	-	Rpn9	Rpn9	TSS10903,TSS8623	3R:19557224-19559184	-	-	275,37	259,15	291,58	OK	290,40	282,88	8,14
3R	bel	-	-	bel	bel	TSS4372	3R:4481308-4486483	-	-	289,37	282,96	295,78	OK	275,08	282,23	8,14
3R	CG8036	-	-	CG8036	CG8036	TSS15426,TSS225,TSS3055	3R:4493725-4499453	-	-	267,34	255,93	278,76	OK	296,96	282,15	8,14
3L	CG10576	-	-	CG10576	CG10576	TSS14920,TSS15069	3L:5755069-5758806	-	-	271,63	257,28	285,98	OK	291,89	281,76	8,14
X	CG15599	-	-	CG15599	CG15599	TSS15878	X:15579107-15581848	-	-	281,90	273,27	290,54	OK	280,30	281,10	8,13
2L	CG17331	-	-	CG17331	CG17331	TSS4990	2L:16731220-16732129	-	-	262,75	246,31	279,19	OK	297,43	280,09	8,13
X	CG7033	-	-	CG7033	CG7033	TSS4691,TSS763	X:8983360-8986866	-	-	270,46	256,11	284,80	OK	285,26	277,86	8,12
2L	La	-	-	La	La	TSS15077,TSS4746	2L:20348392-20350328	-	-	279,79	264,79	294,79	OK	274,77	277,28	8,12
2L	CG10664	-	-	CG10664	CG10664	TSS16848,TSS8160	2L:19958706-19960004	-	-	245,65	227,23	264,07	OK	307,00	276,32	8,11
2R	CG17510	-	-	CG17510	CG17510	TSS13556	2R:1491090-1492333	-	-	271,28	251,61	290,95	OK	280,73	276,00	8,11
3R	Dip-B	-	-	Dip-B	Dip-B	TSS17256,TSS8206	3R:9608011-9611401	-	-	259,37	247,39	271,35	OK	292,01	275,69	8,11
2L	Ip259	-	-	Ip259	Ip259	TSS4322	2L:10408352-10409604	-	-	286,82	268,86	304,78	OK	261,03	273,93	8,10
2R	levy	-	-	levy	levy	TSS11539	2R:19435762-19436505	-	-	254,59	233,67	275,52	OK	292,66	273,63	8,10
2L	CG5525	-	-	CG5525	CG5525	TSS13913	2L:12690335-12692937	-	-	266,89	257,27	276,50	OK	279,30	273,09	8,09
3R	Pros25	-	-	Pros25	Pros25	TSS13057	3R:8257046-8258279	-	-	270,50	252,06	288,93	OK	275,33	272,92	8,09
3L	CG10630	-	-	CG10630	CG10630	TSS8669	3L:5490622-5492058	-	-	256,72	245,68	267,76	OK	288,50	272,61	8,09
2R	Hsc70-5	-	-	Hsc70-5	Hsc70-5	TSS9841	2R:10140102-10143697	-	-	272,23	265,02	279,45	OK	272,37	272,30	8,09
3L	NHP2	-	-	NHP2	NHP2	TSS766	3L:14794489-14795289	-	-	248,71	234,12	263,31	OK	294,67	271,69	8,09
X	Pros28.1	-	-	Pros28.1	Pros28.1	TSS12424	X:16170304-16171621	-	-	261,51	249,88	273,15	OK	281,13	271,32	8,08
3R	CG10126	-	-	CG10126	CG10126	TSS1531,TSS9490	3R:8681259-8684939	-	-	261,96	245,12	278,80	OK	279,46	270,71	8,08
X	Hsp60	-	-	Hsp60	Hsp60	TSS10124,TSS345	X:11002505-11006341	-	-	270,99	257,22	284,75	OK	270,15	270,57	8,08
2L	Aats-thr	-	-	Aats-thr	Aats-thr	TSS12534,TSS540,TSS9990	2L:12103733-12106894	-	-	286,30	271,84	300,77	OK	253,95	270,13	8,08
3L	CG5642	-	-	CG5642	CG5642	TSS15227	3L:12136541-12139215	-	-	275,38	266,27	284,49	OK	262,70	269,04	8,07
3R	Hrb98DE	-	-	Hrb98DE	Hrb98DE	TSS1449,TSS5739	3R:24425528-24431499	-	-	265,73	255,95	275,50	OK	271,13	268,43	8,07
3R	CG14545	-	-	CG14545	CG14545	TSS10192	3R:21676124-21677013	-	-	268,62	253,01	284,22	OK	267,03	267,82	8,07
2L	CG4502	-	-	CG4502	CG4502	TSS1693	2L:7194907-7204259	-	-	273,35	259,26	287,43	OK	262,21	267,78	8,06
2R	Prosalpha5	-	-	Prosalpha5	Prosalpha5	TSS3090,TSS777	2R:13300268-13301274	-	-	252,04	234,73	269,35	OK	283,18	267,61	8,06
3R	Tm1	-	-	Tm1	Tm1	TSS17471,TSS4564,TSS5584,TSS9928	3R:11107253-11133702	-	-	261,64	250,20	273,08	OK	272,11	266,88	8,06
2R	DebB	-	-	DebB	DebB	TSS4495	2R:8071348-8071778	-	-	256,67	234,58	278,77	OK	267,27	261,97	8,03
2R	CG33774	-	-	CG33774	CG33774	TSS18041	2R:5287255-5287809	-	-	279,46	236,14	322,79	OK	244,28	261,87	8,03
2R	emp	-	-	emp	emp	TSS3257,TSS3722	2R:20864126-20872321	-	-	257,03	243,59	270,48	OK	265,55	261,29	8,03
3L	Uba2	-	-	Uba2	Uba2	TSS2291	3L:8118422-8120919	-	-	263,86	256,04	271,67	OK	258,12	260,99	8,03
X	Ubi-p5E	-	-	Ubi-p5E	Ubi-p5E	TSS5033	X:6171009-6173304	-	-	250,35	242,68	258,01	OK	270,09	260,22	8,02
3R	Oscp	-	-	Oscp	Oscp	TSS227,TSS6381	3R:11091297-11092412	-	-	228,68	211,69	245,67	OK	289,64	259,16	8,02
3L	ATPsyn-b	-	-	ATPsyn-b	ATPsyn-b	TSS211	3L:9723076-9724324	-	-	243,81	226,82	260,80	OK	274,04	258,93	8,02
3R	Fas1	-	-	Fas1	Fas1	TSS2958	3R:12450947-12465493	-	-	254,07	243,14	265,00	OK	262,55	258,31	8,01
2R	Rpn6	-	-	Rpn6	Rpn6	TSS15420,TSS7826	2R:10637655-10640415	-	-	257,38	243,45	271,30	OK	259,06	258,22	8,01
2L	cl	-	-	cl	cl	TSS1182	2L:5520234-5521382	-	-	233,02	214,64	251,40	OK	282,80	257,91	8,01
3L	Pros26	-	-	Pros26	Pros26	TSS30	3L:16602496-16603521	-	-	255,20	241,37	269,03	OK	259,11	257,15	8,01
2R	CG8258	-	-	CG8258	CG8258	TSS6229	2R:4792346-4794506	-	-	243,55	235,21	251,89	OK	270,55	257,05	8,01
2R	snoRNA:Psi18S-1347a	-	-	snoRNA:Psi18S-1347a	snoRNA:Psi18S-1347a	TSS12910	2R:14030306-14030443	-	-	170,56	0,00	367,50	OK	342,16	256,36	8,00
X	skpA	-	-	skpA	skpA	TSS14228,TSS14486,TSS15720,TSS1961,TSS5171,TSS8331,TSS8980	X:550104-551937	-	-	245,41	231,89	258,93	OK	266,26	255,84	8,00
3R	Rab11	-	-	Rab11	Rab11	TSS15402,TSS3968	3R:16937128-16941877	-	-	256,50	242,45	270,56	OK	255,07	255,79	8,00
3L	AGO3	-	-	AGO3	AGO3	TSS16319,TSS3395,TSS5297,TSS9582	3L:23547714-23682722	-	-	263,37	252,12	274,62	OK	247,20	255,29	8,00
3R	kuk	-	-	kuk	kuk	TSS13658,TSS14996	3R:12905950-12910550	-	-	254,41	241,42	267,40	OK	254,74	254,57	7,99
2R	Ssrp	-	-	Ssrp	Ssrp	TSS3538	2R:19693883-19696518	-	-	266,37	259,61	273,14	OK	242,12	254,25	7,99
