chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
2L	kis	-	-	kis	kis	TSS6109,TSS9672	2L:210731-250795	-	-	33,51	31,44	35,58	OK	36,12	34,81	5,12
2L	CG13693	-	-	CG13693	CG13693	TSS13822	2L:232513-233965	-	-	139,90	129,21	150,59	OK	142,18	141,04	7,14
2L	CG31937	-	-	CG31937	CG31937	TSS3357	2L:1729945-1731070	-	-	9,05	6,04	12,05	OK	11,69	10,37	3,37
2L	CG17652	-	-	CG17652	CG17652	TSS13537	2L:1731357-1732356	-	-	2,94	0,86	5,02	OK	3,10	3,02	1,60
2L	CG17646	-	-	CG17646	CG17646	TSS14549,TSS3163	2L:1732525-1750613	-	-	10,19	8,29	12,09	OK	8,03	9,11	3,19
2L	CG17712	-	-	CG17712	CG17712	TSS13120	2L:1750686-1752116	-	-	14,24	10,97	17,51	OK	14,10	14,17	3,83
2L	CG17648	-	-	CG17648	CG17648	TSS12974	2L:1752348-1752851	-	-	50,47	37,44	63,51	OK	46,70	48,59	5,60
2L	Gr22f	-	-	Gr22f	Gr22f	TSS2720	2L:1755252-1756451	-	-	9,75	5,85	13,66	OK	12,41	11,08	3,47
2L	Eno	-	-	Eno	Eno	TSS10315,TSS14986,TSS2208,TSS7255,TSS9029	2L:1724973-1729629	-	-	175,88	164,62	187,14	OK	173,08	174,48	7,45
2L	Rrp40	-	-	Rrp40	Rrp40	TSS8044	2L:1728734-1729575	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG17650	-	-	CG17650	CG17650	TSS8002	2L:1758285-1759078	-	-	75,15	60,13	90,18	OK	52,59	63,87	6,00
2L	Gr22e	-	-	Gr22e	Gr22e	TSS5092	2L:1784061-1785286	-	-	1,14	0,00	2,28	OK	0,27	0,70	-0,51
2L	Gr22c	-	-	Gr22c	Gr22c	TSS9702	2L:1790616-1791823	-	-	6,65	3,51	9,78	OK	5,52	6,08	2,61
2L	Gr22b	-	-	Gr22b	Gr22b	TSS16401	2L:1792056-1793268	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	Gr22a	-	-	Gr22a	Gr22a	TSS13229	2L:1793667-1794917	-	-	0,00	0,00	0,00	OK	0,32	0,16	-2,65
2L	CG31664	-	-	CG31664	CG31664	TSS14693	2L:1824272-1826378	-	-	2,20	1,10	3,31	OK	2,57	2,39	1,25
2L	CG31933	-	-	CG31933	CG31933	TSS5820	2L:1821255-1823331	-	-	35,68	31,45	39,90	OK	39,62	37,65	5,23
2L	c-cup	-	-	c-cup	c-cup	TSS636	2L:1831626-1832557	-	-	339,17	315,41	362,92	OK	332,77	335,97	8,39
2L	CG31663	-	-	CG31663	CG31663	TSS6828	2L:1858608-1880644	-	-	15,39	13,42	17,35	OK	16,77	16,08	4,01
2L	CG7295	-	-	CG7295	CG7295	TSS16029	2L:1869866-1870956	-	-	212,98	198,43	227,53	OK	184,87	198,92	7,64
2L	CG15358	-	-	CG15358	CG15358	TSS10603	2L:1882414-1884056	-	-	0,25	0,00	0,76	OK	0,71	0,48	-1,06
2L	CG31665	-	-	CG31665	CG31665	TSS438	2L:1836629-1858551	-	-	0,20	0,00	0,43	OK	0,38	0,29	-1,77
2L	CG15357	-	-	CG15357	CG15357	TSS17865	2L:1945224-1945709	-	-	64,85	49,68	80,02	OK	52,66	58,76	5,88
2L	CG33673	-	-	CG33673	CG33673	TSS5102	2L:1945839-1947359	-	-	14,20	7,50	20,89	OK	22,30	18,25	4,19
2L	CG31670	-	-	CG31670	CG31670	TSS9561	2L:1950234-1954519	-	-	1,14	0,53	1,75	OK	0,62	0,88	-0,18
2L	CG10908	-	-	CG10908	CG10908	TSS17188	2L:1974125-1975413	-	-	86,36	76,13	96,59	OK	88,35	87,36	6,45
2L	CG15356	-	-	CG15356	CG15356	TSS550	2L:1976235-1980755	-	-	2,83	2,05	3,61	OK	2,06	2,44	1,29
2L	CG15362	-	-	CG15362	CG15362	TSS1214	2L:1981309-1981927	-	-	146,98	126,93	167,03	OK	156,30	151,64	7,24
2L	chinmo	-	-	chinmo	chinmo	TSS10058,TSS4740	2L:1651259-1698617	-	-	33,82	31,37	36,26	OK	35,12	34,47	5,11
2L	Npc2a	-	-	Npc2a	Npc2a	TSS2733	2L:1988291-1988940	-	-	61,97	51,49	72,44	OK	42,62	52,29	5,71
2L	CR42874	-	-	CR42874	CR42874	TSS2166	2L:1989449-1990600	-	-	0,34	0,00	1,03	OK	0,96	0,65	-0,62
2L	Obp22a	-	-	Obp22a	Obp22a	TSS11103	2L:1991704-1992152	-	-	11,64	3,88	19,41	OK	0,00	5,82	2,54
2L	CG33543	-	-	CG33543	CG33543	TSS11260	2L:1997101-2006307	-	-	0,62	0,15	1,08	OK	0,90	0,76	-0,40
2L	CG15353	-	-	CG15353	CG15353	TSS1251	2L:2006762-2007193	-	-	6,17	0,00	13,29	OK	1,97	4,07	2,02
2L	Nplp4	-	-	Nplp4	Nplp4	TSS2656	2L:2008459-2008966	-	-	3,67	0,00	8,87	OK	0,00	1,84	0,88
2L	CG7289	-	-	CG7289	CG7289	TSS15508	2L:1982233-1984512	-	-	78,56	71,54	85,58	OK	71,53	75,05	6,23
2L	Got2	-	-	Got2	Got2	TSS10655,TSS269	2L:1984511-1987761	-	-	109,74	100,56	118,92	OK	114,45	112,09	6,81
2L	CG42296	-	-	CG42296	CG42296	TSS15576	2L:2032634-2035936	-	-	1,49	0,85	2,13	OK	1,21	1,35	0,43
2L	lectin-22C	-	-	lectin-22C	lectin-22C	TSS8161	2L:2036455-2037247	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG4238	-	-	CG4238	CG4238	TSS10221,TSS12638,TSS16747	2L:2010117-2030536	-	-	19,38	16,96	21,80	OK	21,66	20,52	4,36
2L	CG31672	-	-	CG31672	CG31672	TSS5518	2L:2045524-2048054	-	-	25,08	21,40	28,76	OK	23,12	24,10	4,59
2L	Or22c	-	-	Or22c	Or22c	TSS15567	2L:2054588-2057967	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	dpr3	-	-	dpr3	dpr3	TSS3427	2L:2058858-2109878	-	-	4,27	3,17	5,37	OK	4,81	4,54	2,18
2L	CG12674	-	-	CG12674	CG12674	TSS822	2L:2079976-2081286	-	-	61,93	54,03	69,84	OK	62,16	62,05	5,96
2L	CG4259	-	-	CG4259	CG4259	TSS17775	2L:2128214-2129211	-	-	5,90	2,95	8,86	OK	7,56	6,73	2,75
2L	Su(dx)	-	-	Su(dx)	Su(dx)	TSS10164,TSS12393,TSS6849	2L:2037801-2044373	-	-	8,75	7,37	10,13	OK	7,14	7,94	2,99
2L	GlyP	-	-	GlyP	GlyP	TSS10070	2L:2130814-2137296	-	-	22,25	19,61	24,90	OK	18,76	20,51	4,36
2L	CG11723	-	-	CG11723	CG11723	TSS17018	2L:2145496-2147287	-	-	11,49	8,70	14,28	OK	12,15	11,82	3,56
2L	CG7261	-	-	CG7261	CG7261	TSS1949	2L:2147518-2151664	-	-	40,13	36,47	43,78	OK	40,68	40,40	5,34
2L	AIF	-	-	AIF	AIF	TSS4777	2L:2151663-2155390	-	-	150,92	141,72	160,13	OK	158,16	154,54	7,27
2L	tho2	-	-	tho2	tho2	TSS9145	2L:2137349-2145175	-	-	15,05	13,34	16,76	OK	15,65	15,35	3,94
2L	CG10874	-	-	CG10874	CG10874	TSS14165	2L:2189912-2192372	-	-	9,87	7,26	12,47	OK	10,51	10,19	3,35
2L	CG34172	-	-	CG34172	CG34172	TSS14332	2L:2192524-2193010	-	-	11,62	0,00	23,24	OK	5,48	8,55	3,10
2L	CG31668	-	-	CG31668	CG31668	TSS17981	2L:2203903-2206028	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG33124	-	-	CG33124	CG33124	TSS2789	2L:2206795-2208906	-	-	0,39	0,00	0,95	OK	0,18	0,29	-1,80
2L	CG15385	-	-	CG15385	CG15385	TSS11115	2L:2209573-2212571	-	-	1,52	0,73	2,31	OK	0,57	1,04	0,06
2L	Uch	-	-	Uch	Uch	TSS7070,TSS9158	2L:2212737-2214179	-	-	307,03	287,85	326,21	OK	283,83	295,43	8,21
2L	CG34174	-	-	CG34174	CG34174	TSS13975	2L:2214304-2215167	-	-	5,55	2,05	9,04	OK	2,36	3,95	1,98
2L	CG10880	-	-	CG10880	CG10880	TSS6565	2L:2214971-2216304	-	-	2,38	0,88	3,88	OK	2,83	2,61	1,38
2L	CG15386	-	-	CG15386	CG15386	TSS5845	2L:2216502-2217231	-	-	51,15	39,98	62,31	OK	57,83	54,49	5,77
2L	mio	-	-	mio	mio	TSS8381	2L:2217362-2220625	-	-	10,68	8,82	12,55	OK	10,62	10,65	3,41
2L	CG15382	-	-	CG15382	CG15382	TSS10466	2L:2155759-2156791	-	-	4,81	2,14	7,48	OK	4,42	4,61	2,21
2L	aop	-	-	aop	aop	TSS16705,TSS9209	2L:2156483-2178749	-	-	3,35	2,44	4,26	OK	2,84	3,09	1,63
2L	CG10882	-	-	CG10882	CG10882	TSS7409	2L:2231776-2236826	-	-	12,78	11,13	14,43	OK	12,93	12,85	3,68
2L	CG31679	-	-	CG31679	CG31679	TSS16200	2L:2237075-2238251	-	-	111,54	100,78	122,29	OK	107,56	109,55	6,78
2L	CG32463	-	-	CG32463	CG32463	TSS9712	2L:2238303-2239384	-	-	33,00	27,12	38,87	OK	34,90	33,95	5,09
2L	CG31682	-	-	CG31682	CG31682	TSS10643	2L:2239413-2240593	-	-	174,96	161,35	188,58	OK	169,74	172,35	7,43
2L	CG4267	-	-	CG4267	CG4267	TSS10868	2L:2242378-2244415	-	-	0,69	0,00	1,38	OK	0,16	0,42	-1,24
2L	CG31686	-	-	CG31686	CG31686	TSS1597	2L:2244636-2245352	-	-	0,00	0,00	0,00	OK	6,14	3,07	1,62
2L	CR42859	-	-	CR42859	CR42859	TSS14579	2L:2245329-2245901	-	-	145,51	119,77	171,25	OK	94,96	120,24	6,91
2L	Ser12	-	-	Ser12	Ser12	TSS10534	2L:2250430-2251275	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG17239	-	-	CG17239	CG17239	TSS14688	2L:2251571-2252341	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG17234	-	-	CG17234	CG17234	TSS2216	2L:2253078-2253834	-	-	0,00	0,00	0,00	OK	1,01	0,51	-0,98
2L	CG17012	-	-	CG17012	CG17012	TSS8611	2L:2254175-2255050	-	-	0,00	0,00	0,00	OK	0,35	0,17	-2,52
2L	CG7337	-	-	CG7337	CG7337	TSS5193,TSS7648,TSS9288	2L:1884983-1943818	-	-	40,01	37,02	42,99	OK	40,91	40,46	5,34
2L	CG17242	-	-	CG17242	CG17242	TSS17417	2L:2268298-2269119	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG4271	-	-	CG4271	CG4271	TSS15721	2L:2285173-2285926	-	-	2,83	0,44	5,22	OK	0,00	1,41	0,50
2L	CG31681	-	-	CG31681	CG31681	TSS3573	2L:2285924-2286873	-	-	1,14	0,00	2,72	OK	3,54	2,34	1,23
2L	CG4270	-	-	CG4270	CG4270	TSS10194	2L:2263463-2264241	-	-	286,79	260,11	313,46	OK	271,96	279,37	8,13
2L	CG34049	-	-	CG34049	CG34049	TSS4418	2L:2264230-2265321	-	-	43,72	35,29	52,14	OK	40,82	42,27	5,40
2L	CG42658	-	-	CG42658	CG42658	TSS11455	2L:2287024-2287933	-	-	23,55	16,84	30,25	OK	26,03	24,79	4,63
2L	robl22E	-	-	robl22E	robl22E	TSS745	2L:2290223-2290673	-	-	119,52	99,17	139,87	OK	118,01	118,76	6,89
2L	CG17237	-	-	CG17237	CG17237	TSS1349	2L:2288502-2289370	-	-	479,89	453,88	505,91	OK	412,09	445,99	8,80
2L	CG16995	-	-	CG16995	CG16995	TSS15268	2L:2307947-2308671	-	-	9,33	3,92	14,73	OK	2,92	6,12	2,61
2L	CG31949	-	-	CG31949	CG31949	TSS3320	2L:2300102-2300888	-	-	336,42	304,45	368,38	OK	348,04	342,23	8,42
2L	CG7082	-	-	CG7082	CG7082	TSS10889,TSS12611,TSS1570,TSS323	2L:2220766-2225555	-	-	141,50	131,81	151,18	OK	124,56	133,03	7,06
2L	l(2)s5379	-	-	l(2)s5379	l(2)s5379	TSS2224	2L:2226522-2231096	-	-	100,56	92,40	108,73	OK	108,84	104,70	6,71
2L	CG15387	-	-	CG15387	CG15387	TSS16930,TSS3388	2L:2225548-2226840	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG3597	-	-	CG3597	CG3597	TSS14975	2L:2370151-2371524	-	-	2,59	1,15	4,02	OK	2,97	2,78	1,47
2L	CG3609	-	-	CG3609	CG3609	TSS490,TSS6432	2L:2372454-2374553	-	-	30,30	24,96	35,65	OK	21,87	26,09	4,71
2L	CG15390	-	-	CG15390	CG15390	TSS17037	2L:2374688-2375697	-	-	5,47	2,82	8,12	OK	7,27	6,37	2,67
2L	CG9967	-	-	CG9967	CG9967	TSS13432,TSS4136	2L:2308757-2357332	-	-	4,88	3,14	6,61	OK	4,83	4,85	2,28
2L	eys	-	-	eys	eys	TSS3081	2L:2311692-2358181	-	-	0,67	0,40	0,93	OK	0,55	0,61	-0,72
2L	CG9867	-	-	CG9867	CG9867	TSS17841	2L:2381139-2383077	-	-	12,00	9,41	14,59	OK	11,79	11,90	3,57
2L	Rab5	-	-	Rab5	Rab5	TSS11919,TSS1466,TSS16349,TSS3620,TSS3755,TSS7566	2L:2359545-2365362	-	-	64,09	57,44	70,74	OK	53,23	58,66	5,87
2L	CG4272	-	-	CG4272	CG4272	TSS11933,TSS2584	2L:2365334-2370114	-	-	10,31	8,69	11,93	OK	11,58	10,95	3,45
2L	CG9870	-	-	CG9870	CG9870	TSS16815	2L:2383298-2384731	-	-	0,85	0,00	1,83	OK	1,59	1,22	0,29
2L	CG9866	-	-	CG9866	CG9866	TSS16673,TSS4311	2L:2375893-2380514	-	-	18,35	16,07	20,63	OK	20,81	19,58	4,29
2L	CG3557	-	-	CG3557	CG3557	TSS368	2L:2384760-2385792	-	-	99,35	88,15	110,55	OK	97,46	98,40	6,62
2L	CG18641	-	-	CG18641	CG18641	TSS14950	2L:2410883-2412129	-	-	34,55	29,06	40,05	OK	36,13	35,34	5,14
2L	CG34448	-	-	CG34448	CG34448	TSS14378	2L:2416808-2417965	-	-	0,32	0,00	0,96	OK	0,00	0,16	-2,65
2L	CG34447	-	-	CG34447	CG34447	TSS9830	2L:2418421-2420010	-	-	1,56	0,46	2,67	OK	0,18	0,87	-0,20
2L	CG9886	-	-	CG9886	CG9886	TSS11498	2L:2420807-2422915	-	-	1,60	0,74	2,45	OK	1,71	1,66	0,73
2L	VGlut	-	-	VGlut	VGlut	TSS7930	2L:2400305-2410668	-	-	0,12	0,00	0,28	OK	0,11	0,11	-3,14
2L	CG15393	-	-	CG15393	CG15393	TSS8410	2L:2489753-2490119	-	-	0,00	0,00	0,00	OK	1,09	0,54	-0,88
2L	CG31948	-	-	CG31948	CG31948	TSS16611,TSS5682	2L:2415433-2416720	-	-	1246,66	1189,47	1303,84	OK	1263,17	1254,92	10,29
2L	Slh	-	-	Slh	Slh	TSS468	2L:2490204-2492666	-	-	19,98	16,90	23,05	OK	18,96	19,47	4,28
2L	CG3528	-	-	CG3528	CG3528	TSS5670	2L:2517101-2518037	-	-	53,99	45,29	62,70	OK	42,54	48,27	5,59
2L	CG3515	-	-	CG3515	CG3515	TSS4101	2L:2551143-2552844	-	-	24,20	20,10	28,31	OK	22,69	23,44	4,55
2L	oaf	-	-	oaf	oaf	TSS6078	2L:2492954-2498846	-	-	45,95	40,78	51,13	OK	44,34	45,15	5,50
2L	Cyp309a1	-	-	Cyp309a1	Cyp309a1	TSS15096	2L:2562884-2564848	-	-	0,15	0,00	0,44	OK	0,41	0,28	-1,84
2L	CG34314	-	-	CG34314	CG34314	TSS11062	2L:2573423-2575080	-	-	2,12	0,89	3,35	OK	2,81	2,46	1,30
2L	Cyp309a2	-	-	Cyp309a2	Cyp309a2	TSS13245	2L:2564881-2573047	-	-	10,66	8,27	13,06	OK	8,90	9,78	3,29
2L	CG3227	-	-	CG3227	CG3227	TSS15060	2L:2575275-2577006	-	-	9,30	7,07	11,53	OK	12,30	10,80	3,43
2L	CG9883	-	-	CG9883	CG9883	TSS17947	2L:2577670-2579180	-	-	1,95	0,87	3,03	OK	2,40	2,17	1,12
2L	p16-ARC	-	-	p16-ARC	p16-ARC	TSS2488	2L:2580290-2581114	-	-	125,65	112,17	139,13	OK	116,11	120,88	6,92
2L	CG3214	-	-	CG3214	CG3214	TSS12682,TSS252	2L:2579216-2580056	-	-	100,57	86,01	115,14	OK	98,11	99,34	6,63
2L	CG15394	-	-	CG15394	CG15394	TSS11043	2L:2588853-2592775	-	-	20,82	13,54	28,11	OK	15,42	18,12	4,18
2L	CG15395	-	-	CG15395	CG15395	TSS4218	2L:2610145-2611285	-	-	49,89	43,08	56,69	OK	48,46	49,17	5,62
2L	CG9962	-	-	CG9962	CG9962	TSS17952	2L:2646576-2647720	-	-	12,26	8,75	15,78	OK	14,51	13,38	3,74
2L	Drp1	-	-	Drp1	Drp1	TSS10638	2L:2581436-2585448	-	-	114,01	108,01	120,01	OK	125,36	119,68	6,90
2L	Prosbeta4R1	-	-	Prosbeta4R1	Prosbeta4R1	TSS17821	2L:2653111-2653931	-	-	98,44	85,06	111,82	OK	90,51	94,47	6,56
2L	Or23a	-	-	Or23a	Or23a	TSS12807	2L:2654124-2655461	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	Prosbeta4R2	-	-	Prosbeta4R2	Prosbeta4R2	TSS5444	2L:2655393-2660830	-	-	67,64	59,56	75,72	OK	76,40	72,02	6,17
2L	CG9879	-	-	CG9879	CG9879	TSS3104	2L:2665109-2666195	-	-	61,54	53,07	70,00	OK	51,20	56,37	5,82
2L	CG33125	-	-	CG33125	CG33125	TSS4561	2L:2648439-2652291	-	-	158,15	151,16	165,14	OK	160,32	159,24	7,32
2L	Gr23a	-	-	Gr23a	Gr23a	TSS5519,TSS5660	2L:2669822-2672159	-	-	1,24	0,00	2,80	OK	1,11	1,18	0,24
2L	dpp	-	-	dpp	dpp	TSS11809,TSS1401,TSS14798,TSS16683,TSS7076	2L:2428453-2459609	-	-	7,35	5,91	8,79	OK	6,28	6,81	2,77
2L	CG31690	-	-	CG31690	CG31690	TSS16540,TSS4885	2L:2674824-2719431	-	-	1,11	0,49	1,72	OK	1,21	1,16	0,21
2L	CG15398	-	-	CG15398	CG15398	TSS12618	2L:2695374-2696437	-	-	1,10	0,00	2,37	OK	0,34	0,72	-0,47
2L	Cwc25	-	-	Cwc25	Cwc25	TSS16195	2L:2745101-2746944	-	-	9,84	7,89	11,79	OK	8,56	9,20	3,20
2L	Pgk	-	-	Pgk	Pgk	TSS15512	2L:2746879-2748522	-	-	16,59	13,28	19,90	OK	16,21	16,40	4,04
2L	CG31689	-	-	CG31689	CG31689	TSS16887,TSS17502,TSS5949	2L:2730105-2739833	-	-	14,26	11,73	16,79	OK	12,84	13,55	3,76
2L	CG9894	-	-	CG9894	CG9894	TSS7483,TSS8273	2L:2752798-2756606	-	-	27,20	21,52	32,89	OK	22,66	24,93	4,64
2L	CG9960	-	-	CG9960	CG9960	TSS1851	2L:2758426-2759710	-	-	4,03	2,23	5,83	OK	2,83	3,43	1,78
2L	CG3077	-	-	CG3077	CG3077	TSS14065	2L:2764066-2765686	-	-	10,71	7,88	13,54	OK	10,23	10,47	3,39
2L	Hrs	-	-	Hrs	Hrs	TSS12637,TSS14272,TSS2814	2L:2739985-2743377	-	-	14,11	11,70	16,51	OK	0,00	7,05	2,82
2L	CG9961	-	-	CG9961	CG9961	TSS17868	2L:2743365-2744934	-	-	127,36	116,63	138,10	OK	161,47	144,41	7,17
2L	aph-1	-	-	aph-1	aph-1	TSS9667	2L:2766234-2767154	-	-	30,44	23,47	37,41	OK	35,08	32,76	5,03
2L	Trn-SR	-	-	Trn-SR	Trn-SR	TSS16417	2L:2759914-2763610	-	-	3,37	2,36	4,38	OK	3,37	3,37	1,75
2L	CG2862	-	-	CG2862	CG2862	TSS1787,TSS3750	2L:2770135-2770904	-	-	164,00	142,69	185,31	OK	175,36	169,68	7,41
2L	CG15399	-	-	CG15399	CG15399	TSS15427	2L:2770883-2771776	-	-	34,87	27,58	42,16	OK	30,19	32,53	5,02
2L	Taf10b	-	-	Taf10b	Taf10b	TSS9693	2L:2767280-2768166	-	-	68,96	57,35	80,57	OK	56,73	62,84	5,97
2L	colt	-	-	colt	colt	TSS18029	2L:2768589-2770066	-	-	53,15	46,46	59,83	OK	45,63	49,39	5,63
2L	Taf10	-	-	Taf10	Taf10	TSS13570	2L:2767901-2768612	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	daw	-	-	daw	daw	TSS12761,TSS16779	2L:2805517-2812147	-	-	0,78	0,21	1,36	OK	0,31	0,55	-0,87
2L	CG2964	-	-	CG2964	CG2964	TSS7590	2L:2812436-2814429	-	-	142,34	132,17	152,51	OK	141,46	141,90	7,15
2L	CG15400	-	-	CG15400	CG15400	TSS3306	2L:2814335-2815760	-	-	65,97	56,20	75,75	OK	57,32	61,65	5,95
2L	CG3119	-	-	CG3119	CG3119	TSS6302	2L:2834886-2837831	-	-	0,47	0,00	1,66	OK	0,62	0,54	-0,88
2L	Cpr23B	-	-	Cpr23B	Cpr23B	TSS7681	2L:2838413-2839547	-	-	0,49	0,00	1,19	OK	0,00	0,25	-2,02
2L	CG2975	-	-	CG2975	CG2975	TSS8225	2L:2840123-2842638	-	-	1,47	0,55	2,40	OK	0,00	0,74	-0,44
2L	CG18558	-	-	CG18558	CG18558	TSS15446	2L:2842588-2844513	-	-	10,80	8,09	13,52	OK	11,70	11,25	3,49
2L	CG18557	-	-	CG18557	CG18557	TSS13460	2L:2844600-2845711	-	-	2,48	0,88	4,08	OK	1,85	2,17	1,12
2L	CG3117	-	-	CG3117	CG3117	TSS1209	2L:2846083-2847197	-	-	2,30	0,67	3,93	OK	1,34	1,82	0,87
2L	Duox	-	-	Duox	Duox	TSS302	2L:2815969-2830236	-	-	1,92	1,36	2,48	OK	1,07	1,49	0,58
2L	CG3123	-	-	CG3123	CG3123	TSS16602	2L:2823545-2825506	-	-	8,45	6,19	10,70	OK	11,90	10,18	3,35
2L	CG2983	-	-	CG2983	CG2983	TSS10456	2L:2847631-2848997	-	-	1,55	0,28	2,81	OK	0,24	0,90	-0,16
2L	oho23B	-	-	oho23B	oho23B	TSS3158	2L:2856069-2857041	-	-	330,03	292,31	367,76	OK	267,90	298,97	8,22
2L	CG3104	-	-	CG3104	CG3104	TSS2267,TSS7726	2L:2849731-2855749	-	-	0,36	0,00	0,97	OK	0,50	0,43	-1,22
2L	CG31694	-	-	CG31694	CG31694	TSS6743	2L:2868626-2874518	-	-	115,30	108,72	121,88	OK	107,21	111,25	6,80
2L	CG8813	-	-	CG8813	CG8813	TSS5744	2L:2869651-2870649	-	-	362,91	344,00	381,81	OK	337,84	350,37	8,45
2L	CG8814	-	-	CG8814	CG8814	TSS12522	2L:2874871-2877168	-	-	6,13	4,30	7,96	OK	5,27	5,70	2,51
2L	Prx6005	-	-	Prx6005	Prx6005	TSS15448	2L:2877090-2878232	-	-	14,52	9,99	19,05	OK	15,76	15,14	3,92
2L	CG31950	-	-	CG31950	CG31950	TSS12344	2L:2878519-2879001	-	-	57,39	43,63	71,15	OK	60,96	59,17	5,89
2L	Syt1	-	-	Syt1	Syt1	TSS8423,TSS9329	2L:2780740-2799970	-	-	0,48	0,00	0,99	OK	0,71	0,59	-0,76
2L	CG2991	-	-	CG2991	CG2991	TSS3129,TSS6294	2L:2857158-2868553	-	-	8,59	6,67	10,51	OK	7,11	7,85	2,97
2L	betaggt-II	-	-	betaggt-II	betaggt-II	TSS5686	2L:2879123-2880708	-	-	9,77	7,17	12,38	OK	9,65	9,71	3,28
2L	NTPase	-	-	NTPase	NTPase	TSS17837,TSS8416,TSS8491,TSS9419	2L:2880703-2885850	-	-	11,38	8,92	13,83	OK	11,75	11,56	3,53
2L	Rrp1	-	-	Rrp1	Rrp1	TSS12146	2L:2969772-2972676	-	-	18,07	15,59	20,56	OK	16,40	17,24	4,11
2L	gammaTub23C	-	-	gammaTub23C	gammaTub23C	TSS10258	2L:2972891-2974862	-	-	17,04	13,76	20,33	OK	19,96	18,50	4,21
2L	CG9641	-	-	CG9641	CG9641	TSS6390,TSS8335	2L:2974853-2976859	-	-	77,92	71,10	84,73	OK	76,73	77,32	6,27
2L	CG3165	-	-	CG3165	CG3165	TSS7338	2L:2977126-2978501	-	-	36,96	31,47	42,45	OK	27,21	32,08	5,00
2L	CG9643	-	-	CG9643	CG9643	TSS16889	2L:2978525-2979410	-	-	3,82	1,70	5,93	OK	3,55	3,68	1,88
2L	Chd1	-	-	Chd1	Chd1	TSS8597	2L:2979696-2987677	-	-	17,50	16,03	18,97	OK	20,11	18,81	4,23
2L	Bem46	-	-	Bem46	Bem46	TSS12802	2L:2988134-2990094	-	-	26,47	21,91	31,03	OK	24,34	25,40	4,67
2L	okr	-	-	okr	okr	TSS9614	2L:2989593-2992761	-	-	4,81	3,49	6,13	OK	6,58	5,70	2,51
2L	CG3558	-	-	CG3558	CG3558	TSS15052	2L:2992963-2998614	-	-	31,03	28,13	33,93	OK	30,47	30,75	4,94
2L	CG17265	-	-	CG17265	CG17265	TSS12326	2L:3013500-3016069	-	-	4,01	2,85	5,18	OK	4,01	4,01	2,00
2L	Rbp9	-	-	Rbp9	Rbp9	TSS17931,TSS2942,TSS5125	2L:2954761-2968434	-	-	43,04	39,05	47,03	OK	33,36	38,20	5,26
2L	Ts	-	-	Ts	Ts	TSS230	2L:2968292-2969620	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG17224	-	-	CG17224	CG17224	TSS13425	2L:3016590-3018304	-	-	12,29	8,94	15,64	OK	8,86	10,57	3,40
2L	CG17264	-	-	CG17264	CG17264	TSS8993	2L:3018507-3021506	-	-	2,76	1,77	3,74	OK	2,11	2,43	1,28
2L	alpha4GT1	-	-	alpha4GT1	alpha4GT1	TSS11530	2L:3021308-3023169	-	-	20,92	16,97	24,86	OK	15,67	18,29	4,19
2L	CG3605	-	-	CG3605	CG3605	TSS9232	2L:3026532-3029189	-	-	13,92	11,85	15,99	OK	16,68	15,30	3,94
2L	CG3542	-	-	CG3542	CG3542	TSS15051,TSS6615	2L:3023234-3026439	-	-	6,25	4,88	7,62	OK	8,99	7,62	2,93
2L	CG17259	-	-	CG17259	CG17259	TSS8418	2L:3035492-3037403	-	-	14,13	11,63	16,62	OK	15,23	14,68	3,88
2L	CG17260	-	-	CG17260	CG17260	TSS3575	2L:3037410-3038793	-	-	43,03	37,41	48,64	OK	36,63	39,83	5,32
2L	cnir	-	-	cnir	cnir	TSS17735	2L:3038825-3039812	-	-	0,43	0,00	1,28	OK	1,19	0,81	-0,30
2L	CG17219	-	-	CG17219	CG17219	TSS6192	2L:3029250-3030616	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
2L	CG17257	-	-	CG17257	CG17257	TSS13064	2L:3030561-3032300	-	-	26,71	22,22	31,21	OK	19,67	23,19	4,54
2L	CG17258	-	-	CG17258	CG17258	TSS14731	2L:3032209-3035348	-	-	38,33	34,65	42,01	OK	37,91	38,12	5,25
